ENSG	GENE	SCORE
ENSG00000171621	SPSB1	0.001660767223484072
ENSG00000171631	P2RY6	0.0004498711114138132
ENSG00000171634	BPTF	0.0005528928431886015
ENSG00000171643	S100Z	0.0008927978374231316
ENSG00000171680	PLEKHG5	0.0008344187574493844
ENSG00000171681	ATF7IP	0.0007307273374408396
ENSG00000171700	RGS19	0.00034941550165967783
ENSG00000171711	DEFB4A	0.0008044223011438589
ENSG00000171720	HDAC3	0.001467449526217024
ENSG00000171722	SPATA46	0.0005509047209670825
ENSG00000171723	GPHN	0.0006155874164051056
ENSG00000171724	VAT1L	0.000878266265772254
ENSG00000171729	TMEM51	0.00014136913239326532
ENSG00000171747	LGALS4	0.0027277609215161647
ENSG00000171759	PAH	0.0003860869751406426
ENSG00000171766	GATM	0.0005370974397465034
ENSG00000171772	SYCE1	0.0030470613003217295
ENSG00000171773	NXNL1	0.000471676259621745
ENSG00000171777	RASGRP4	0.00013403664593170106
ENSG00000171786	NHLH1	0.0017807415365496126
ENSG00000171791	BCL2	0.0005503830220732198
ENSG00000171792	RHNO1	0.0009535997412513098
ENSG00000171793	CTPS1	0.0010526473906793399
ENSG00000171794	UTF1	0.000908360766743499
ENSG00000171798	KNDC1	0.0010065722235594876
ENSG00000171804	WDR87	0.0024203985019539687
ENSG00000171806	METTL18	0.000729082231373468
ENSG00000171811	CFAP46	0.0009067462044640706
ENSG00000171812	COL8A2	0.00012470107071749226
ENSG00000171813	PWWP2B	0.0005520744155091961
ENSG00000171819	ANGPTL7	0.000991714242445596
ENSG00000171823	FBXL14	0.007707632269330134
ENSG00000171824	EXOSC10	0.000669430644620661
ENSG00000171840	NINJ2	0.0002371864757151343
ENSG00000171843	MLLT3	0.0018575729602616775
ENSG00000171848	RRM2	0.0002991677076806809
ENSG00000171853	TRAPPC12	0.003510201551762293
ENSG00000171855	IFNB1	0.000300884794569356
ENSG00000171858	RPS21	0.0009851097788668994
ENSG00000171860	C3AR1	0.0005515130817457248
ENSG00000171861	MRM3	0.0002841246187017532
ENSG00000171862	PTEN	0.0005100638463773066
ENSG00000171863	RPS7	0.00226420668082028
ENSG00000171864	PRND	0.00016698832064321323
ENSG00000171865	RNASEH1	0.0002526315395243728
ENSG00000171867	PRNP	0.0012346859596163995
ENSG00000171872	KLF17	0.0010182844066548569
ENSG00000171873	ADRA1D	0.00147059995242671
ENSG00000171877	FRMD5	0.021962893529462235
ENSG00000171885	AQP4	0.00018052539280688507
ENSG00000171903	CYP4F11	0.004814876527007073
ENSG00000171914	TLN2	0.0004512502634952398
ENSG00000171916	LGALS9C	0.0013160248988697276
ENSG00000171928	TVP23B	0.0001806704206046561
ENSG00000171931	FBXW10	0.0004803568510851619
ENSG00000171936	OR10H3	0.00956529726113331
ENSG00000171940	ZNF217	0.0006613003779420978
ENSG00000171951	SCG2	0.0017984519947731314
ENSG00000171953	ATPAF2	0.010461693912930059
ENSG00000171954	CYP4F22	0.0001207338737003738
ENSG00000171956	FOXB1	0.0008426585416145826
ENSG00000171960	PPIH	0.0012994447133678477
ENSG00000171962	DRC3	0.005442209550665211
ENSG00000171970	ZNF57	0.0027910726178106415
ENSG00000171984	SHLD1	0.0017854529319265566
ENSG00000171988	JMJD1C	0.00063084094676924
ENSG00000171989	LDHAL6B	0.0011655737976070668
ENSG00000171992	SYNPO	0.0009124694365709729
ENSG00000172000	ZNF556	0.0005706984456992359
ENSG00000172005	MAL	0.0001419328945075904
ENSG00000172006	ZNF554	0.0018083893364746473
ENSG00000172007	RAB33B	0.0007636264956545347
ENSG00000172009	THOP1	0.0006314243050837831
ENSG00000172016	REG3A	0.00044631496507463453
ENSG00000172020	GAP43	0.00036717576358569204
ENSG00000172023	REG1B	0.0
ENSG00000172037	LAMB2	0.0018202517587724287
ENSG00000172046	USP19	0.0008027772987588833
ENSG00000172053	QARS1	0.009222900069516982
ENSG00000172057	ORMDL3	0.00043260922996068985
ENSG00000172058	SERF1A	0.00012588427807713742
ENSG00000172061	LRRC15	0.0006377579252330179
ENSG00000172071	EIF2AK3	0.00037519059583246417
ENSG00000172073	SPMIP9	0.0014437543375152018
ENSG00000172086	KRCC1	0.003127886978973038
ENSG00000172113	NME6	0.0051855804715614795
ENSG00000172115	CYCS	0.018524631873106046
ENSG00000172116	CD8B	0.0004897430349046772
ENSG00000172123	SLFN12	0.0019703110269801982
ENSG00000172137	CALB2	0.0005507265327651112
ENSG00000172155	LCE1D	0.000363150804560064
ENSG00000172156	CCL11	0.00277588343806201
ENSG00000172159	FRMD3	9.450521565668168e-05
ENSG00000172164	SNTB1	0.0007272443224337621
ENSG00000172167	MTBP	0.0006302017904999957
ENSG00000172171	TEFM	0.0003879169480569544
ENSG00000172172	MRPL13	0.0017240814052001951
ENSG00000172175	MALT1	0.0005246654550319363
ENSG00000172179	PRL	0.0002948770177226834
ENSG00000172209	GPR22	0.00046258074803517957
ENSG00000172215	CXCR6	0.0001591250386354659
ENSG00000172216	CEBPB	0.0012176870006896934
ENSG00000172232	AZU1	0.00014269984956172266
ENSG00000172236	TPSAB1	0.0004313814033594099
ENSG00000172238	ATOH1	0.0007363490290117625
ENSG00000172239	PAIP1	0.0005025657821988716
ENSG00000172243	CLEC7A	0.00016518944937615743
ENSG00000172244	C5orf34	0.0073274671101444255
ENSG00000172247	C1QTNF4	0.006218586863042219
ENSG00000172260	NEGR1	0.0005785801963611448
ENSG00000172262	ZNF131	0.0008357125752809225
ENSG00000172264	MACROD2	0.00026632983463059645
ENSG00000172269	DPAGT1	0.0001819087818830667
ENSG00000172270	BSG	0.0008991880988560297
ENSG00000172273	HINFP	0.0017693377878913452
ENSG00000172292	CERS6	0.0002609406681131077
ENSG00000172296	SPTLC3	0.00020268191633476818
ENSG00000172301	COPRS	0.0016165072306648653
ENSG00000172315	TP53RK	0.004009250487570171
ENSG00000172322	CLEC12A	3.2601572911516996e-05
ENSG00000172324	OR5A2	0.0008642055738619092
ENSG00000172331	BPGM	0.0008201893099339941
ENSG00000172336	POP7	0.0006594870123990404
ENSG00000172339	ALG14	0.000983010566642406
ENSG00000172340	SUCLG2	0.00036677378761851287
ENSG00000172346	CSDC2	0.001138781449981252
ENSG00000172348	RCAN2	0.00028426972994566313
ENSG00000172349	IL16	0.002353434510268926
ENSG00000172350	ABCG4	0.0003615963098582142
ENSG00000172354	GNB2	0.0007951703823891876
ENSG00000172361	CFAP53	0.03101600857758058
ENSG00000172366	MCRIP2	0.0015703302560723387
ENSG00000172367	NHERF4	0.00044527461545840197
ENSG00000172375	C2CD2L	0.0003387469688505007
ENSG00000172379	ARNT2	0.0024101859889924526
ENSG00000172380	GNG12	0.001587876417715961
ENSG00000172399	MYOZ2	0.0013460980355830543
ENSG00000172403	SYNPO2	0.00044132843618172046
ENSG00000172404	DNAJB7	0.0006404633259080583
ENSG00000172409	CLP1	0.004754796477527634
ENSG00000172410	INSL5	0.0001899796970974421
ENSG00000172421	EFCAB3	0.002960368076855957
ENSG00000172426	RSPH9	0.001380092591716675
ENSG00000172428	COPS9	0.0006776532609364949
ENSG00000172432	GTPBP2	0.0020966022368611448
ENSG00000172456	FGGY	0.006108515314053875
ENSG00000172461	FUT9	0.002457971422927585
ENSG00000172465	TCEAL1	0.0022565324452443747
ENSG00000172466	ZNF24	0.0012727745413485536
ENSG00000172478	MAB21L4	0.0003613864766975894
ENSG00000172482	AGXT	0.0009349922072487971
ENSG00000172493	AFF1	0.002895850853292359
ENSG00000172497	ACOT12	0.00103710401731405
ENSG00000172500	FIBP	0.0007723083463133662
ENSG00000172508	CARNS1	0.0005272481878364488
ENSG00000172534	HCFC1	0.001317648863505383
ENSG00000172543	CTSW	0.0009533194311188709
ENSG00000172548	NIPAL4	0.00011401822428069863
ENSG00000172554	SNTG2	0.0050103331138871
ENSG00000172568	FNDC9	0.00010703287875912793
ENSG00000172572	PDE3A	0.0022308491259082075
ENSG00000172575	RASGRP1	0.0009775718147011503
ENSG00000172578	KLHL6	0.0006660891981482564
ENSG00000172586	CHCHD1	0.0025395878276412986
ENSG00000172590	MRPL52	0.002058920453009705
ENSG00000172602	RND1	0.0017129044294961204
ENSG00000172613	RAD9A	0.0002997762051109021
ENSG00000172661	WASHC2C	0.0004284493309114623
ENSG00000172663	TMEM134	0.00023798361348781327
ENSG00000172667	ZMAT3	0.0025127880228410504
ENSG00000172671	ZFAND4	0.0006372632667535072
ENSG00000172673	THEMIS	0.0004968144983195089
ENSG00000172680	MOS	0.022295948767350637
ENSG00000172689	MS4A10	0.00041509901780045766
ENSG00000172716	SLFN11	0.003072812836990124
ENSG00000172724	CCL19	0.0006050895919997856
ENSG00000172725	CORO1B	0.0023621691357220698
ENSG00000172731	LRRC20	0.0008420559247497295
ENSG00000172732	MUS81	0.0004383650282306917
ENSG00000172748	ZNF596	0.00047036534101607685
ENSG00000172757	CFL1	0.001256507371635962
ENSG00000172765	TMCC1	0.0005838006456997391
ENSG00000172766	NAA16	0.0021589457267054968
ENSG00000172769	OR5B3	0.0006262443262130546
ENSG00000172775	PSME3IP1	0.0005443255672616942
ENSG00000172780	RAB43	0.0002317191394922702
ENSG00000172785	ZNG1A	0.0007653524871784612
ENSG00000172789	HOXC5	0.0026073081496633677
ENSG00000172794	RAB37	0.0003259247921505448
ENSG00000172795	DCP2	0.0007652119695649162
ENSG00000172803	SNX32	0.002547583499790562
ENSG00000172809	RPL38	0.0021845744427082536
ENSG00000172817	CYP7B1	0.011734304958736175
ENSG00000172818	OVOL1	0.0011523413768372848
ENSG00000172819	RARG	0.0014943525704893545
ENSG00000172828	CES3	0.00011896409932887764
ENSG00000172830	SSH3	0.000327887694538731
ENSG00000172831	CES2	0.0007274687902736332
ENSG00000172845	SP3	0.0007767435654386645
ENSG00000172867	KRT2	0.0039716688008866186
ENSG00000172869	DMXL1	0.0017853061933692516
ENSG00000172878	METAP1D	0.0002842887088263524
ENSG00000172888	ZNF621	0.0004871856699537602
ENSG00000172889	EGFL7	0.0014024116269411024
ENSG00000172890	NADSYN1	0.0007815210078661039
ENSG00000172893	DHCR7	0.0006966440862470336
ENSG00000172915	NBEA	0.002340575606240236
ENSG00000172922	RNASEH2C	0.000703923878063506
ENSG00000172927	MYEOV	0.0008361004358903301
ENSG00000172932	ANKRD13D	0.0019529260707713547
ENSG00000172936	MYD88	0.0006466667928179959
ENSG00000172939	OXSR1	0.0005758318366133608
ENSG00000172943	PHF8	0.0007590763409552892
ENSG00000172954	LCLAT1	0.0006514407943996048
ENSG00000172955	ADH6	0.0037816341546204058
ENSG00000172967	XKR3	0.001576059162744059
ENSG00000172985	SH3RF3	0.00024944526649051113
ENSG00000173011	TADA2B	0.07316455728550864
ENSG00000173013	CFAP184	0.001433062802789209
ENSG00000173020	GRK2	0.00045596818677040574
ENSG00000173040	EVC2	0.0024278701821458526
ENSG00000173065	FAM222B	0.021672526022939564
ENSG00000173068	BNC2	0.004620492374669993
ENSG00000173080	RXFP4	0.00028060914087291167
ENSG00000173083	HPSE	0.003068163621946951
ENSG00000173093	CCDC63	0.0007089722828368394
ENSG00000173110	HSPA6	0.0006304405019363912
ENSG00000173113	TRMT112	0.0005070522206551686
ENSG00000173114	LRRN3	0.00033490198870822496
ENSG00000173120	KDM2A	0.00047666327918705065
ENSG00000173137	ADCK5	0.00030630535070486076
ENSG00000173141	MRPL57	0.001994060457263913
ENSG00000173145	NOC3L	0.0007454501994743623
ENSG00000173153	ESRRA	0.0012112611595966882
ENSG00000173156	RHOD	0.000605081232606608
ENSG00000173163	COMMD1	0.000753767232708924
ENSG00000173166	RAPH1	0.0005471566867072397
ENSG00000173171	MTX1	0.00030981571148913645
ENSG00000173175	ADCY5	0.00022962732214182324
ENSG00000173193	PARP14	0.0005721827351408137
ENSG00000173198	CYSLTR1	0.00022893417599334498
ENSG00000173200	PARP15	7.420097313115548e-05
ENSG00000173207	CKS1B	0.015993671534943132
ENSG00000173208	ABCD2	0.00035771828947872564
ENSG00000173210	ABLIM3	0.002528498697984105
ENSG00000173212	MAB21L3	0.0036343953252071515
ENSG00000173214	MFSD4B	0.00013179008840324968
ENSG00000173218	VANGL1	0.0005111871039389371
ENSG00000173221	GLRX	0.0010002288263422088
ENSG00000173226	IQCB1	0.002239198905044759
ENSG00000173230	GOLGB1	0.02655409959197641
ENSG00000173250	GPR151	0.0004776343006369643
ENSG00000173258	ZNF483	0.001295836205372325
ENSG00000173264	GPR137	0.00011556587810446217
ENSG00000173267	SNCG	0.0005330633894118364
ENSG00000173269	MMRN2	0.000285672448171681
ENSG00000173272	MZT2A	0.00040154301063921594
ENSG00000173273	TNKS	0.0012837740932809538
ENSG00000173275	ZNF449	0.0009801274063647725
ENSG00000173276	ZBTB21	0.0007402736091535189
ENSG00000173281	PPP1R3B	0.0005769885287918441
ENSG00000173302	GPR148	0.0
ENSG00000173327	MAP3K11	0.002125301469277474
ENSG00000173334	TRIB1	0.0005650156772389892
ENSG00000173335	CST9	7.839423631139653e-05
ENSG00000173338	KCNK7	8.275120171674644e-05
ENSG00000173349	SFT2D3	0.0005257851412352466
ENSG00000173372	C1QA	0.0004835931874822563
ENSG00000173376	NDNF	0.0002756487263013696
ENSG00000173391	OLR1	0.0009459047155360167
ENSG00000173402	DAG1	0.0015220980114918348
ENSG00000173404	INSM1	0.0005367299690988148
ENSG00000173406	DAB1	0.0011620689731444145
ENSG00000173409	ARV1	0.00012620812083241617
ENSG00000173418	NAA20	0.003383962271755081
ENSG00000173421	IHO1	0.010820942368809483
ENSG00000173432	SAA1	0.00043569752051553223
ENSG00000173436	MICOS10	0.00048454435113853833
ENSG00000173451	THAP2	0.00023789541160113004
ENSG00000173452	TMEM196	0.0006137157861303422
ENSG00000173456	RNF26	0.00036411988980944443
ENSG00000173457	PPP1R14B	0.0017750906554283574
ENSG00000173464	RNASE11	0.0004854152778079879
ENSG00000173465	ZNRD2	0.02081704557122066
ENSG00000173467	AGR3	0.000816356061022816
ENSG00000173473	SMARCC1	0.00129782171302395
ENSG00000173482	PTPRM	0.0022787380535191915
ENSG00000173486	FKBP2	0.0022559566587005975
ENSG00000173511	VEGFB	0.0006782423745335109
ENSG00000173517	PEAK1	0.0005043025994382333
ENSG00000173530	TNFRSF10D	0.00045300992223928915
ENSG00000173535	TNFRSF10C	0.0001647277440497419
ENSG00000173540	GMPPB	0.004215849970023555
ENSG00000173542	MOB1B	0.0013973535290006112
ENSG00000173545	ZNF622	0.0020639339882109198
ENSG00000173546	CSPG4	0.00017829786975198658
ENSG00000173548	SNX33	0.0006780541257285222
ENSG00000173559	NABP1	0.0006184478893374035
ENSG00000173575	CHD2	0.004621733045496512
ENSG00000173578	XCR1	0.00018225073540634185
ENSG00000173581	CCDC106	0.0026659776315227646
ENSG00000173585	CCR9	0.00022940456938158604
ENSG00000173588	CEP83	0.0022098281101534667
ENSG00000173597	SULT1B1	0.0008598393972079066
ENSG00000173598	NUDT4	0.00396149333005269
ENSG00000173610	UGT2A1	0.0
ENSG00000173611	SCAI	0.0018472605186161672
ENSG00000173614	NMNAT1	0.0008622698801445949
ENSG00000173621	LRFN4	0.000580597375801517
ENSG00000173626	TRAPPC3L	0.0007501077550386981
ENSG00000173638	SLC19A1	0.00394114600658213
ENSG00000173641	HSPB7	0.0020595719977336557
ENSG00000173653	RCE1	0.0005352166476768616
ENSG00000173660	UQCRH	0.00013379075414832187
ENSG00000173662	TAS1R1	0.000385400607228803
ENSG00000173674	EIF1AX	0.0005119910676967265
ENSG00000173681	BCLAF3	0.000576857539726916
ENSG00000173692	PSMD1	0.0013164215017695824
ENSG00000173699	SPATA3	0.0004888262403710542
ENSG00000173706	HEG1	0.0008594413002356305
ENSG00000173726	TOMM20	0.0009418206295777054
ENSG00000173744	AGFG1	0.002154656097673069
ENSG00000173757	STAT5B	0.0009667055653608259
ENSG00000173762	CD7	0.0003264898512043146
ENSG00000173786	CNP	0.00046834957925057097
ENSG00000173801	JUP	0.001003345924345922
ENSG00000173805	HAP1	0.00252790851482132
ENSG00000173812	EIF1	0.0018942636149859027
ENSG00000173821	RNF213	0.00159459035717191
ENSG00000173825	TIGD3	0.0007680509565943794
ENSG00000173838	MARCHF10	0.0007407691189200705
ENSG00000173846	PLK3	0.00043445527649055293
ENSG00000173848	NET1	0.0006449638176491135
ENSG00000173868	PHOSPHO1	0.0010395866549970378
ENSG00000173889	PHC3	0.0007353124206019857
ENSG00000173890	GPR160	0.0002860809677258658
ENSG00000173894	CBX2	0.0005021315294015949
ENSG00000173898	SPTBN2	0.0011009068930434296
ENSG00000173908	KRT28	0.003259293246856032
ENSG00000173914	RBM4B	0.0016292297073050577
ENSG00000173915	ATP5MK	0.000439806980011781
ENSG00000173917	HOXB2	0.0020682870685959642
ENSG00000173918	C1QTNF1	0.0006763709097867832
ENSG00000173926	MARCHF3	0.0003214840266991814
ENSG00000173928	SWSAP1	0.0008798770611520013
ENSG00000173933	RBM4	0.0008921007636217837
ENSG00000173960	UBXN2A	0.000663405379782489
ENSG00000173976	RAX2	0.003250735838946639
ENSG00000173988	LRRC63	0.00027578317531151697
ENSG00000173991	TCAP	0.001343570513654413
ENSG00000173992	CCS	0.0006967033662022004
ENSG00000174004	NRROS	0.00016827984029532672
ENSG00000174007	CEP19	0.002932824055051242
ENSG00000174010	KLHL15	0.0005505261501639325
ENSG00000174013	FBXO45	0.0005844530971899076
ENSG00000174016	TENT5D	0.0013960846965801466
ENSG00000174021	GNG5	0.0008417401913902722
ENSG00000174059	CD34	0.00012617929019143048
ENSG00000174099	MSRB3	0.02770583023288964
ENSG00000174106	LEMD3	0.0008410846508013492
ENSG00000174123	TLR10	0.0002656944873251632
ENSG00000174125	TLR1	0.0002350235138237622
ENSG00000174130	TLR6	0.00022674040633319237
ENSG00000174132	FAM174A	0.0001454214122986741
ENSG00000174136	RGMB	0.0003979714872457407
ENSG00000174145	NWD2	0.00030197502155715483
ENSG00000174151	CYB561D1	0.0002570707969198338
ENSG00000174165	ZDHHC24	0.0001252915923259934
ENSG00000174173	TRMT10C	0.0003707757973643311
ENSG00000174175	SELP	0.00126990634385038
ENSG00000174177	CTU2	0.000737217510049959
ENSG00000174197	MGA	0.0021440821428768686
ENSG00000174206	KICS2	0.0010739844860836456
ENSG00000174226	SNX31	0.0007815425549324573
ENSG00000174227	PIGG	0.00025567047987351543
ENSG00000174231	PRPF8	0.001354163381165563
ENSG00000174233	ADCY6	0.0003443149795430145
ENSG00000174236	REP15	0.0008942973263401655
ENSG00000174238	PITPNA	0.0009863353714081313
ENSG00000174243	DDX23	0.0012348027819371055
ENSG00000174255	ZNF80	0.004783888985912199
ENSG00000174276	ZNHIT2	0.0006523135571114835
ENSG00000174279	EVX2	0.06485210530104268
ENSG00000174282	ZBTB4	0.0038896913995358773
ENSG00000174292	TNK1	0.0041657716114968935
ENSG00000174306	ZHX3	0.00042953096635756083
ENSG00000174307	PHLDA3	0.0007187904670900025
ENSG00000174327	SLC16A13	0.0012900788251499762
ENSG00000174332	GLIS1	0.0
ENSG00000174348	PODN	0.000863747180574137
ENSG00000174358	SLC6A19	0.0006531007732064609
ENSG00000174371	EXO1	0.0009171351291570318
ENSG00000174373	RALGAPA1	0.0006416823503059277
ENSG00000174405	LIG4	0.002460934699229256
ENSG00000174417	TRHR	0.0001561148167184001
ENSG00000174429	ABRA	0.011077175109676318
ENSG00000174437	ATP2A2	0.0006173761789796117
ENSG00000174442	ZWILCH	0.0015963460850798583
ENSG00000174444	RPL4	0.0007792947164944053
ENSG00000174446	SNAPC5	0.0028799080107546615
ENSG00000174450	GOLGA6L2	0.001086479827790754
ENSG00000174453	VWC2L	0.001031279515927963
ENSG00000174460	ZCCHC12	0.0013707457924283517
ENSG00000174469	CNTNAP2	0.0008179425522030215
ENSG00000174483	BBS1	0.0018884615733441024
ENSG00000174485	DENND4A	0.0006316373301160638
ENSG00000174500	GCSAM	0.0007772594556172407
ENSG00000174514	MFSD4A	0.00012516412584773207
ENSG00000174516	PELI3	0.0003410136205275194
ENSG00000174521	TTC9B	0.00023394536378873454
ENSG00000174547	MRPL11	0.0022279328072727367
ENSG00000174562	KLK15	0.0005024792942549539
ENSG00000174564	IL20RB	0.00025074490645238257
ENSG00000174567	GOLT1A	0.00013875190074941202
ENSG00000174574	AKIRIN1	0.0006514408053135412
ENSG00000174576	NPAS4	0.0027080952097549016
ENSG00000174579	MSL2	0.0005538465345580335
ENSG00000174586	ZNF497	0.0018961539474275924
ENSG00000174599	TRAM1L1	0.0001555819279701609
ENSG00000174606	ANGEL2	0.0007315421903513197
ENSG00000174607	UGT8	0.0005775958391041058
ENSG00000174652	ZNF266	0.00035407872610448976
ENSG00000174667	OR7D4	6.338361765756417e-05
ENSG00000174684	B4GAT1	0.001686343067603957
ENSG00000174695	TMEM167A	0.00015125396328130591
ENSG00000174697	LEP	0.0003007812592841219
ENSG00000174705	SH3PXD2B	0.0005879880327483988
ENSG00000174718	RESF1	0.003400660707939096
ENSG00000174720	LARP7	0.0005682210417035094
ENSG00000174738	NR1D2	0.0006222419317509775
ENSG00000174740	PABPC5	0.0005666796671448537
ENSG00000174744	BRMS1	0.0033981257151936006
ENSG00000174748	RPL15	0.001971845188336374
ENSG00000174749	FAM241A	0.00026445226808391453
ENSG00000174776	CFAP337	0.0008756606782753806
ENSG00000174780	SRP72	0.002818278545191788
ENSG00000174788	PCP2	0.000895949527830453
ENSG00000174791	RIN1	0.0012948842902460456
ENSG00000174792	ODAPH	0.0007447827820215025
ENSG00000174796	THAP6	0.001163998826086754
ENSG00000174799	CEP135	1.0072113583432838
ENSG00000174804	FZD4	0.0004854908631841681
ENSG00000174807	CD248	0.0007097168818290811
ENSG00000174808	BTC	0.0004696718708601111
ENSG00000174827	PDZK1	0.00042690006853263185
ENSG00000174837	ADGRE1	0.0007826306923561788
ENSG00000174839	DENND6A	0.008393742207772448
ENSG00000174840	PDE12	0.00043502955736585136
ENSG00000174842	GLMN	0.001041921979322069
ENSG00000174844	DNAH12	0.0004883339079242432
ENSG00000174851	YIF1A	0.0003488352527938332
ENSG00000174871	CNIH2	0.00013508731285583053
ENSG00000174876	AMY1B	6.642864673267468e-05
ENSG00000174886	NDUFA11	0.0006757510811894463
ENSG00000174891	RSRC1	0.000698396456982664
